zip
005|2bbd8481
futspy|5044a1e2|Future Spy
ga2|d75e01b3|Golden Axe: The Revenge of Death Adder (US)
ga2j|5fa82094|Golden Axe: The Revenge of Death Adder (Japan)
gaia|c82111b6|Gaia Crusaders
gaiapols|6f0a1b42|Gaiapolis (Japan ver JAF)
gaiden|5cd6bd3c|Ninja Gaiden (US)
gakupara|d28e2ac9|Quiz Gakuen Paradise (Japan)
gakusai|01aba8a4|Mahjong Gakuensai (Japan)
gakusai2|1a303cd1|Mahjong Gakuensai 2 (Japan)
gal10ren|6aa461c9|Mahjong Gal 10-renpatsu (Japan)
galag88b|064996f6|Galaga '88 (set 2)
galag88j|af25303a|Galaga '88 (Japan)
galaga|bace534c|Galaga (Namco)
galaga3|dd5bd494|Galaga 3 (rev. C)
galaga3a|8352081a|Galaga 3 (alternate set)
galaga3m|69b854a3|Galaga 3 (Midway)
galaga84|49aad6c1|Galaga '84
galaga88|57dc746f|Galaga '88 (set 1)
galagab2|61442e97|Galaga (bootleg)
galagads|8d2db72b|Galaga (fast shoot)
galagamw|17a84957|Galaga (Midway)
galap1|bbee6d0e|Space Invaders Galactica
galap4|d669663a|Galaxian Part 4
galapx|9c065895|Galaxian Part X
galaxiaj|d9db2203|Galaxian (Namco set 2)
galaxian|10e7c2a7|Galaxian (Namco set 1)
galaxyfg|aae4c736|Galaxy Fight - Universal Warriors
galaxygn|0dfc5a56|Galaxy Gunners
galhustl|3a1e7f50|Gals Hustler
galivan|f78adad8|Galivan - Cosmo Police (12/16/1985)
galivan2|a2dcd021|Galivan - Cosmo Police (12/11/1985)
galkaika|b548552b|Mahjong Gal no Kaika (Japan)
galkoku|eb688923|Mahjong Gal no Kokuhaku (Japan)
gallag|14c3db7d|Gallag
gallop|cbc330a5|Gallop - Armed police Unit (Japan)
galmedes|244da00e|Galmedes (Japan)
galmidw|01ba4ecf|Galaxian (Midway)
galmidwo|7ae23815|Galaxian (Midway, old rev)
galpani4|9738e99e|Gals Panic 4 (Japan)
galpanib|70fbd1a4|Gals Panic (set 2)
galpanic|43d97d13|Gals Panic (set 1)
galpanis|d6ed48cd|Gals Panic S - Extra Edition (Japan)
galpans2|ab27aa65|Gals Panic S2 (Japan)
galspnbl|7ec47723|Gals Pinball
galturbo|5f74f1a1|Galaxian Turbo
galxwar2|c70e4a33|Galaxy Wars (Universal set 2)
galxwars|2e0131d6|Galaxy Wars (Universal set 1)
galxwart|63be739e|Galaxy Wars (Taito?)
gametngk|fbf9eed6|The Game Paradise - Master of Shooting! / Game Tengoku - The Game Paradise
gangwarb|ca161ad0|Gang Wars (bootleg)
gangwars|c7166a2b|Gang Wars (US)
ganryu|de64026d|Musashi Ganryuuki
gaplus|f4baf621|Gaplus (rev. D)
gaplusa|1a867e95|Gaplus (alternate hardware)
gapluso|0f29ee5e|Gaplus (rev. B)
garou|e6e6bcc5|Garou - Mark of the Wolves (set 1)
garouo|1cf8a58c|Garou - Mark of the Wolves (set 2)
garoup|1d9d6fbd|Garou - Mark of the Wolves (prototype)
garuka|3198e3ca|Garuka (Japan ver. W)
garyoret|22aefd95|Garyo Retsuden (Japan)
gatedom1|f5af5c82|Gate of Doom (US revision 1)
gatedoom|12f4f4a2|Gate of Doom (US revision 4)
gatsbee|2c8de6a3|Gatsbee
gaun22p1|e2fbbcda|Gauntlet II (2 Players, rev 1)
gaun22pg|3cc209b5|Gauntlet II (2 Players, German)
gaun2pg1|62d70659|Gauntlet (2 Players, German, rev 1)
gaun2pj2|23d2ec49|Gauntlet (2 Players, Japanese, rev 2)
gaun2pr3|4bf22e84|Gauntlet (2 Players, rev 3)
gaunt2|6c2fcab4|Gauntlet II
gaunt22p|7efd0d7b|Gauntlet II (2 Players, rev 2)
gaunt2g|ced1ed3b|Gauntlet II (German)
gaunt2p|71858df5|Gauntlet (2 Players, rev 6)
gaunt2pg|a0f52027|Gauntlet (2 Players, German, rev 4)
gaunt2pj|38b088d6|Gauntlet (2 Players, Japanese, rev 5)
gauntg|772aaa13|Gauntlet (German, rev 10)
gauntgr3|a9c8b871|Gauntlet (German, rev 3)
gauntgr6|bdd7c29c|Gauntlet (German, rev 6)
gauntgr8|6a21b673|Gauntlet (German, rev 8)
gauntj|c05cab84|Gauntlet (Japanese, rev 13)
gauntj12|e9a89daf|Gauntlet (Japanese, rev 12)
gauntlet|212b57a0|Gauntlet (rev 14)
gauntr1|82ee678c|Gauntlet (rev 1)
gauntr2|39c28c1c|Gauntlet (rev 2)
gauntr4|92f40bc2|Gauntlet (rev 4)
gauntr5|9c52963a|Gauntlet (rev 5)
gauntr7|3675ea41|Gauntlet (rev 7)
gauntr9|fd5e1908|Gauntlet (rev 9)
gaunts|4ca92f6a|Gauntlet (Spanish, rev 15)
gberet|1a1442ff|Green Beret
gberetb|70cb8bb4|Green Beret (bootleg)
gblchmp|8a1190fc|Global Champion (US)
gbusters|e2982f56|Gang Busters
gcpinbal|6e703dd6|Grand Cross
geebee|ee30b12b|Gee Bee
geebeeg|4db96769|Gee Bee (Gremlin)
gekiretu|61a40848|Quiz Gekiretsu Scramble (Japan)
gekirido|e60c898a|Gekirindan (Japan)
gemini|acf71030|Gemini Wing
genix|bafb36c9|Genix Family
genpeitd|5dba23df|Genpei ToumaDen
gensitou|474dd172|Genshi-Tou 1930's
geostorm|877d2d7a|Geostorm (Japan)
getstarb|cd551b52|Get Star (bootleg)
gfire2|e22cd4f2|Golden Fire II
gghost|99c97f79|Goalie Ghost
ggreats2|37846d5f|Golfing Greats 2 (ver JAC)
ghostb|96def62b|The Real Ghostbusters (US 2 Players)
ghostb3|e21e11d4|The Real Ghostbusters (US 3 Players)
ghouls|bca5ae0a|Ghouls'n Ghosts (World)
ghoulsu|5623425f|Ghouls'n Ghosts (US)
ghox|8fbc77e6|Ghox
ghunter|e0982361|Gang Hunter (Spain)
gigandes|cda3a5ea|Gigandes
gigasb|94802a8c|Gigas (bootleg)
gigasm2b|ba57c9b1|Gigas Mark II (bootleg)
gigawing|21f97282|Giga Wing (US 990222)
gijoe|c1d05a2b|GI Joe (World)
gijoej|bd68e7ee|GI Joe (Japan)
gijoeu|4b00baf7|GI Joe (US)
gimeabrk|2265ae16|Gimme A Break
ginganin|0300b23d|Ginga NinkyouDen
ginkun|8757973d|Ganbare Ginkun
gionbana|f2292e70|Gionbana (Japan 890120)
gladiatr|71eb13ca|Gladiator (US)
gmahou|082f922f|Great Mahou Daisakusen (Japan 000121)
gmgalax|2d1042e2|Ghostmuncher Galaxian (bootleg)
gmissile|7c517545|Guided Missile
gng|1b9b176a|Ghosts'n Goblins (World? set 1)
gnga|28d8ef2b|Ghosts'n Goblins (World? set 2)
gngt|f0733a57|Ghosts'n Goblins (US)
goal92|ad9a2acc|Goal '92
goalx3|25765296|Goal! Goal! Goal!
gogomile|bf5991fe|Go Go! Mile Smile
gogomilj|a2a72dbf|Susume! Mile Smile (Japan)
gokuparo|2305aa8b|Gokujyou Parodius (ver JAD)
goldbug|f48b906d|Gold Bug
goldmedb|00538629|Gold Medalist (bootleg)
goldmedl|788e32c4|Gold Medalist
goldnaxe|b1c2d67c|Golden Axe (Version 1)
gollygho|502eb39c|Golly! Ghost!
gomoku|cbb4ff41|Gomoku Narabe Renju
gondo|a29ac4fc|Gondomania (US)
goonies|dff48b8b|Vs. The Goonies
gorf|ce87dadb|Gorf
gorfpgm1|a00cfa6b|Gorf (Program 1)
gorkans|8ff98447|Gorkans
gotcha|1614a8f1|Got-cha
gotya|a2e4bbbb|Got-Ya (12/24/1981, prototype?)
gowcaizr|ac6355ba|Voltage Fighter - Gowcaizer / Choujin Gakuen Gowcaizer
gpilots|92018396|Ghost Pilots
gradius|c9f03c07|Gradius
gradius2|7e474d67|Gradius II - GOFER no Yabou (Japan New Ver.)
gradius3|0b8faea8|Gradius III (Japan)
gratia|c943d00a|Gratia - Second Earth (92047-01 version)
gratiaa|1d7e06c5|Gratia - Second Earth (91022-10 version)
gravitar|ec6c79ab|Gravitar (version 3)
gravitr2|e651874e|Gravitar (version 2)
gravp|b615e852|Gravitar (prototype)
grchamp|f86e1f5f|Grand Champion
grdforce|62eae351|Guardian Force
grdians|12eee497|Guardians / Denjin Makai II
grdius2a|8e9eb3fe|Gradius II - GOFER no Yabou (Japan Old Ver.)
grdius2b|9316c779|Gradius II - GOFER no Yabou (Japan Older Ver.)
grdius3a|f0283b31|Gradius III (Asia)
grdius3e|4717a476|Gradius III (World ?)
grdnstrm|d3805f9c|Sen Jin - Guardian Storm (Korea)
greatgun|32bbd419|Great Guns
grescue|cd0f4ba9|Galaxy Rescue
gridiron|919d97a0|Gridiron Fight
gridlee|3e6ef38e|Gridlee
grindsta|e7398300|Grind Stormer (older set)
grindstm|b0cc4356|Grind Stormer
grndtour|e5c470ca|Grand Tour
grobda|0b13c18d|Grobda (New version)
grobda2|3b64a99b|Grobda (Old version set 1)
grobda3|fa9d497d|Grobda (Old version set 2)
groundfx|afe00f39|Ground Effects / Super Ground Effects (Japan)
growl|12d0790c|Growl (World)
growlu|2a4ea35d|Growl (US)
grudge|f434bea0|Grudge Match (prototype)
gryzor|70dc410d|Gryzor
gseeker|38813488|Grid Seeker: Project Stormhammer (World)
gseekerj|32825ced|Grid Seeker: Project Stormhammer (Japan)
gseekeru|ab59a16f|Grid Seeker: Project Stormhammer (US)
gslgr94u|a936f619|Great Sluggers '94
gstrik2|0c044463|Grand Striker 2 (Japan)
gstriker|8dd83304|Grand Striker
gsword|760eb518|Great Swordsman
gteikob2|7c25ac7e|Gingateikoku No Gyakushu (bootleg set 2)
gteikokb|4530ba1e|Gingateikoku No Gyakushu (bootleg set 1)
gteikoku|f2c4ee89|Gingateikoku No Gyakushu
gtg|1c92715b|Golden Tee Golf (Joystick, v3.1)
gtg2|34578741|Golden Tee Golf II (Trackball, V2.2)
gtg2j|b9b85540|Golden Tee Golf II (Joystick, V1.0)
gtg2t|76b557de|Golden Tee Golf II (Trackball, V1.1)
gtmr|0faaff68|Great 1000 Miles Rally
gtmr2|2ac10cee|Mille Miglia 2: Great 1000 Miles Rally
gtmre|174d7d76|Great 1000 Miles Rally (Evolution Model)
gtmrusa|dc793750|Great 1000 Miles Rally (USA)
guardian|837f73b3|Guardians of the Hood
guiness|bdd623a3|The Guiness (Japan)
gulfstr2|2604b666|Gulf Storm (Media Shoji)
gulfstrm|5f081a36|Gulf Storm
gulfwar2|b8726a25|Gulf War II
gumbo|b19634a5|Gumbo
gunbird|3dddebab|Gunbird (World)
gunbird2|78282af8|Gunbird 2
gunbirdj|ea1d3834|Gunbird (Japan)
gunbirdk|7ddbd894|Gunbird (Korea)
gunbulet|7ebea8db|Gun Bullet (Japan)
gunbustr|c45e950c|Gunbuster (Japan)
gundamex|5f203f46|Mobile Suit Gundam EX Revue
gundeala|093ba890|Gun Dealer (set 2)
gundealr|7f203fef|Gun Dealer (set 1)
gundealt|df63af80|Gun Dealer (Tecmo)
gundhara|62692557|Gundhara
gundl94|287219ba|Gun Dealer '94
gunfight|b9a27982|Gun Fight
gunforc2|8fd90569|Gunforce 2 (US)
gunforce|163c3888|Gunforce - Battle Fire Engulfed Terror Island (World)
gunforcj|399cdf48|Gunforce - Battle Fire Engulfed Terror Island (Japan)
gunforcu|30271960|Gunforce - Battle Fire Engulfed Terror Island (US)
gunfronj|71aeb4a0|Gun Frontier (Japan)
gunfront|e2450b9a|Gun _ Frontier (World)
gunhohki|a5de2d8e|Gun Hohki (Japan)
gunlock|c5e4bab0|Gunlock (World)
gunnail|848ba443|GunNail
gunsmoka|8aa313b0|Gun.Smoke (US set 2)
gunsmoke|6764fef6|Gun.Smoke (World)
gunsmokj|3fd456f2|Gun.Smoke (Japan)
gunsmoku|de01dc12|Gun.Smoke (US set 1)
gururin|4c154d8d|Gururin
gutangtn|1862012a|Guttang Gottong
gutsn|703ad57d|Guts'n (Japan)
guwange|2c3b4eec|Guwange (Japan)
guzzler|41000b7f|Guzzler
gwar|fb7ae0c6|Guerrilla War (US)
gwara|accb7435|Guerrilla War (Version 1)
gwarb|d3ab00d2|Guerrilla War (bootleg)
gwarj|de2912ad|Guevara (Japan)
gwarrior|e1a3976f|Galactic Warriors
gwingj|7ccb4ee4|Giga Wing (Japan 990223)
gypsyjug|ed9c4676|Gypsy Juggler
gyrodine|887e95fe|Gyrodine
gyruss|55fcaf6c|Gyruss (Konami)
gyrussce|011c46c6|Gyruss (Centuri)
hachoo|bdb0452d|Hachoo!
hal21|cc0b8d1e|HAL21
hal21j|f19d715b|HAL21 (Japan)
halleycj|e8128eaf|Halley's Comet (Japan set 2)
halleys|a0846205|Halley's Comet (US)
halleysc|1a273178|Halley's Comet (Japan set 1)
hanaawas|2aa3bf18|Hana Awase (Flower Matching)
hanagumi|ca502eb1|Hanagumi Taisen Columns - Sakura Wars
hanamai|144902b1|Hana no Mai (Japan)
hanamomo|00d98c4e|Mahjong Hana no Momoko gumi (Japan 881201)
hanaoji|3d57a67d|Hana to Ojisan [BET] (Japan 911209)
hanaroku|17fb0bf2|Hanaroku
hangly|361f5dbf|Hangly-Man (set 1)
hangly2|7f622b2c|Hangly-Man (set 2)
hangly3|29a36438|Hangly-Man (set 3)
hangon|361dba7d|Hang-On
hangonjr|2e8bbead|Hang-On Jr.
harddrb5|884f9e06|Hard Drivin' (cockpit, British, rev 5)
harddrb6|d648425f|Hard Drivin' (cockpit, British, rev 6)
harddrc1|d48c9550|Hard Drivin' (compact, rev 1)
harddrcb|a9afe477|Hard Drivin' (compact, British, rev 2)
harddrcg|4de0b621|Hard Drivin' (compact, German, rev 2)
harddrg4|8d7548ed|Hard Drivin' (cockpit, German, rev 4)
harddriv|84727243|Hard Drivin' (cockpit, rev 7)
harddrj6|f314e021|Hard Drivin' (cockpit, Japan, rev 6)
harddrv2|b5296d51|Hard Drivin' (cockpit, rev 2)
harddrv3|3c12e789|Hard Drivin' (cockpit, rev 3)
harddrvb|1d8724d2|Hard Drivin' (cockpit, British, rev 7)
harddrvc|9aa5b4fe|Hard Drivin' (compact, rev 2)
harddrvg|e8fd06ab|Hard Drivin' (cockpit, German, rev 7)
harddrvj|8fba8f87|Hard Drivin' (cockpit, Japan, rev 7)
harddunj|679e93a4|Hard Dunk (Japan)
harddunk|b48c977b|Hard Dunk (World)
hardhat|a69dc478|Hard Hat
hardhead|ff60fb2b|Hard Head
hardhedb|4510fa27|Hard Head (bootleg)
hardyard|73b1fa94|Hard Yardage (v1.20)
hardyd10|3ce89e1d|Hard Yardage (v1.00)
hasamu|3c0ac5bc|Hasamu (Japan)
hatena|69c4314f|Adventure Quiz 2 Hatena Hatena no Dai-Bouken (Japan)
hatris|a32f5a76|Hatris (Japan)
hattrick|b92050af|Hat Trick
hayaosi1|0d4d53e2|Hayaoshi Quiz Ouza Ketteisen
hbarrel|4da6a66f|Heavy Barrel (US)
hbarrelw|576f4352|Heavy Barrel (World)
hcastle|0495d0bc|Haunted Castle (version M)
hcastlej|2858936d|Akuma-Jou Dracula (Japan version P)
hcastleo|1c5f3e47|Haunted Castle (version K)
hcastljo|dcf24346|Akuma-Jou Dracula (Japan version N)
hdrivair|2eba9202|Hard Drivin's Airborne (prototype)
headon|f4a4b9f2|Head On (2 players)
headon2|0d4fbe50|Head On 2
headonb|37837a50|Head On (1 player)
heartatk|740b90fb|Heart Attack
heberpop|717d77b6|Hebereke no Popoon (Japan)
hedpanic|89651cdb|Head Panic (Korea?)
heiankyo|b0bf9544|Heiankyo Alien
helifira|dcd37f9a|HeliFire (revision A)
helifire|a4e5e370|HeliFire (revision B)
hellfir1|312b6e68|Hellfire (1P Ver.)
hellfire|46fef1d8|Hellfire
herbiedk|1ea64da5|Herbie at the Olympics (DK conversion)
hero|cdd4aaa6|Hero
herodk|c03bbc68|Hero in the Castle of Doom (DK conversion)
herodku|4b37b5f4|Hero in the Castle of Doom (DK conversion not encrypted)
hexa|a3a706ed|Hexa
hexion|a55b1007|Hexion (Japan)
hgkairak|2f9731c7|Taisen Hot Gimmick Kairakuten (Japan)
hharry|be289ec7|Hammerin' Harry (World)
hharryu|b20858d6|Hammerin' Harry (US)
higemaru|fb3ff15f|Pirate Ship Higemaru
hiimpact|843182b4|High Impact Football (rev LA3 12/27/90)
hippodrm|3b810571|Hippodrome (US)
hiryuken|7f33348a|Hokuha Syourin Hiryu no Ken
hishouza|dbe456d0|Hishou Zame (Japan)
histryma|77b9e338|The History of Martial Arts
hitice|e1229a71|Hit the Ice (US)
hitme|44acb7f2|Hit Me
hitnmis2|320a0cc1|Hit 'n Miss (version 2.0)
hitnmiss|92cc4ccc|Hit 'n Miss (version 3.0)
hmcompm2|d11c0a21|hiphopmania complete MIX 2 (ver UA-A)
hmcompmx|3031dc19|hiphopmania complete MIX (ver UA-B)
hnayayoi|f4629533|Hana Yayoi (Japan)
hnfubuki|bc72183c|Hana Fubuki [BET] (Japan)
hnkochou|0f2e68fe|Hana Kochou [BET] (Japan)
hnoridur|c3521819|Hana Oriduru (Japan)
hoccer|cf9ea587|Hoccer (set 1)
hoccer2|9ff1a350|Hoccer (set 2)
hogalley|96111cbf|Vs. Hogan's Alley
holeland|3165d296|Hole Land
holo|44be9ce3|Holosseum
homerun|0ddf7ef0|Moero Pro Yakyuu Homerun
homo|98e6115f|Homo
hook|6d717f59|Hook (World)
hooku|b2ee969d|Hook (US)
hopmappy|4a8b9b6a|Hopping Mappy
hopprobo|7cb2e3e7|Hopper Robo
horekid|29da5190|Kid no Hore Hore Daisakusen
horekidb|aa198723|Kid no Hore Hore Daisakusen (bootleg)
horizon|0fa7a84f|Horizon
horshoes|92fcf1ce|American Horseshoes (US)
hotchase|43cf0b81|Hot Chase
hotdebut|7ae40c3a|Quiz de Idol! Hot Debut (Japan)
hotdogst|c6f00ed1|Hotdog Storm
hotgmck|5bd06588|Taisen Hot Gimmick (Japan)
hotgmck3|24c305ef|Taisen Hot Gimmick 3 Digital Surfing (Japan)
hotpinbl|7355ca07|Hot Pinball
hotrod|877561b3|Hot Rod (turbo 3 player)
hotshock|c1ee351b|Hot Shocker
hourouki|8e262b46|Mahjong Hourouki Part 1 - Seisyun Hen (Japan)
housemn2|3848cecf|House Mannequin Roppongi Live hen (Japan 870418)
housemnq|e187416d|House Mannequin (Japan 870217)
hpolym84|3adc5c8c|Hyper Olympic '84
hpuncher|bea89560|Hard Puncher (Japan)
hstenn10|083b672a|Hot Shots Tennis (V1.0)
hstennis|892115da|Hot Shots Tennis (V1.1)
htchctch|3e7e2485|Hatch Catch
hthero|6234ceb0|Hat Trick Hero (Japan)
hthero93|e1796b1b|Hat Trick Hero '93 (Japan)
hthero95|7b010a29|Hat Trick Hero '95 (Japan)
hthro95u|818d7f86|Hat Trick Hero '95 (US)
hunchbak|74514c42|Hunchback
hunchbkd|162ce01c|Hunchback (DK conversion)
hunchbks|7e55ef3d|Hunchback (Scramble hardware)
huncholy|a36bbb41|Hunchback Olympic
hustle|f600fa70|Hustle
hustler|62cf9e6d|Video Hustler
hustlerb|f694e5c7|Video Hustler (bootleg)
hvymetal|5458fc22|Heavy Metal
hwchamp|dcc0c79b|Heavyweight Champ
hwrace|1ff5cae1|High Way Race
hydra|7836f4e8|Hydra
hydrap|1c74da4f|Hydra (prototype 5/14/90)
hydrap2|ab6e42a3|Hydra (prototype 5/25/90)
hyhoo|7f2542e2|Taisen Quiz HYHOO (Japan)
hyhoo2|4305e606|Taisen Quiz HYHOO 2 (Japan)
hyouban|e4437813|Mahjong Hyouban Musume [BET] (Japan)
hyperpac|d775453c|Hyper Pacman
hyperpcb|1fa86ab1|Hyper Pacman (bootleg)
hyperspt|7ad3ee12|Hyper Sports
hyprdelj|341cea9e|Hyper Duel (Japan)
hypreac2|ee7cfd8c|Mahjong Hyper Reaction 2 (Japan)
hypreact|3e669a6b|Mahjong Hyper Reaction (Japan)
hyprolyb|2136d504|Hyper Olympic (bootleg)
hyprolym|5e76f458|Hyper Olympic
hypsptsp|ee137890|Hyper Sports Special (Japan)
iceclimb|c393c553|Vs. Ice Climber
iceclmbj|b4c18d2e|Vs. Ice Climber (Japan)
iceclmrj|36fd235c|Vs. Ice Climber Dual (Japan)
ichidant|735203fc|Ichidant-R (Puzzle _ Action 2) (Japan)
ichidntb|293629a6|Ichidant-R (Puzzle _ Action 2) (Japan) (bootleg)
ichidnte|873d85bf|Ichidant-R (Puzzle _ Action 2) (English)
idhimitu|75f92a72|Idol no Himitsu [BET] (Japan 890304)
idolmj|73068390|Idol-Mahjong Housoukyoku (Japan)
idsoccer|27c2c32a|Indoor Soccer
iemoto|136565b0|Iemoto (Japan 871020)
iganinju|c2860aaf|Iga Ninjyutsuden (Japan)
igmo|9ff45478|IGMO
ikari|28c12a21|Ikari Warriors (US)
ikari3|b6e7a43a|Ikari III - The Rescue
ikarijp|e76e08bf|Ikari (Japan)
ikarijpb|08dcc8fa|Ikari (Japan bootleg)
ikki|86dc9eff|Ikki (Japan)
imago|236ffefa|Imago
imekura|afef8ac4|Imekura Mahjong (Japan)
imgfight|dad530c6|Image Fight (Japan)
imsorry|ef1a8790|I'm Sorry (US)
imsorryj|65566531|Gonbee no I'm Sorry (Japan)
indyheat|dfa4bc5d|Danny Sullivan's Indy Heat
indytem2|c66e291d|Indiana Jones and the Temple of Doom (set 2)
indytem3|1665027b|Indiana Jones and the Temple of Doom (set 3)
indytem4|c6465b1b|Indiana Jones and the Temple of Doom (set 4)
indytemd|ba94d8cb|Indiana Jones and the Temple of Doom (German)
indytemp|0035a156|Indiana Jones and the Temple of Doom (set 1)
inferno|c0f2c5d7|Inferno
insector|9ffcd913|Insector (prototype)
insectx|96e2c167|Insector X (World)
intcup94|d3c037a9|International Cup '94
inthunt|14f548e8|In The Hunt (World)
inthuntu|89b88c43|In The Hunt (US)
intrepi2|f0dac3b6|Intrepid (set 2)
intrepid|7eecd75b|Intrepid (set 1)
inufuku|40393b59|Quiz _ Variety Sukusuku Inufuku (Japan)
invad2ct|cc9ba8fe|Space Invaders II (Midway, cocktail)
invaddlx|6a01c14c|Space Invaders Deluxe
invaderl|ea94c877|Space Invaders (Logitec)
invaders|c2683961|Space Invaders
invadpt2|d4f389c5|Space Invaders Part II (Taito)
invds|43db951f|Invinco / Deep Scan
invho2|cb9ed36a|Invinco / Head On 2
invinco|0d2e8e26|Invinco
invrvnga|829c7da6|Invader's Revenge (Dutchford)
invrvnge|84a3fc5d|Invader's Revenge
ipminvad|72c68aac|IPM Invader
iqblock|182b1d90|IQ-Block
irobot|fb94a12a|I, Robot
ironhors|36bd59f3|Iron Horse
irrmaze|def8abe0|The Irritating Maze / Ultra Denryu Iraira Bou
ixion|eaab4fb0|Ixion (prototype)
jack|bd95632a|Jack the Giantkiller (set 1)
jack2|15636f7c|Jack the Giantkiller (set 2)
jack3|713d20e3|Jack the Giantkiller (set 3)
jackal|ac1b29d5|Jackal (World)
jackalj|cede40fa|Tokushu Butai Jackal (Japan)
jackrab2|5f03637f|Jack Rabbit (set 2)
jackrabs|18db6dd5|Jack Rabbit (special)
jackrabt|a7722c9d|Jack Rabbit (set 1)
jailbrek|b36182c2|Jail Break
jajamaru|bc8a0ed0|Vs. Ninja Jajamaru Kun (Japan)
janjans1|eca3a3d5|Lovely Pop Mahjong Jan Jan Shimasyo (Japan)
janshin|647c6482|Jyanshin Densetsu - Quest of Jongmaster
jcross|6035e2de|Jumping Cross
jdreddp|c158d174|Judge Dredd (rev LA1, prototype)
jedi|b4020356|Return of the Jedi
jigkmgri|587ca8cf|Jigoku Meguri (Japan)
jitsupro|e47b1e79|Jitsuryoku!! Pro Yakyuu (Japan)
jjack|f6de55cb|Jumping Jack
jjparad2|3eb6c391|Jan Jan Paradise 2
jjparads|83dd09b4|Jan Jan Paradise
jjsquawk|3d83f51f|J. J. Squawkers
joemac|358030a7|Tatakae Genshizin Joe _ Mac (Japan)
jogakuen|d589dc36|Mahjong Jogakuen (Japan)
journey|68bb4f80|Journey
joust|253e8f20|Joust (White/Green label)
joust2|d35b3061|Joust 2 - Survival of the Fittest (set 1)
joustr|be0545f6|Joust (Solid Red label)
joustwr|b4f3892e|Joust (White/Red label)
joyfulr|7598801b|Joyful Road (Japan)
joyjoy|1dc20b8a|Puzzled / Joy Joy Kid
joyman|cafbd8b5|Joyman
jpark|14b33457|Jurassic Park
jrpacman|0565c06b|Jr. Pac-Man
jspecter|5b8327fd|Jatre Specter (set 1)
jspectr2|81bb0280|Jatre Specter (set 2)
jumpbug|c5cf9b2d|Jump Bug
jumpbugb|27608207|Jump Bug (bootleg)
jumpcoas|4cb17298|Jump Coaster
jumping|8ba18707|Jumping
jumpkids|463d7ed0|Jump Kids
jumpshot|81614848|Jump Shot
jungleh|e0c6738a|Jungle Hunt (US)
junglek|90d8b0b3|Jungle King (Japan)
jungler|d2308ed3|Jungler
junglers|34232b0b|Jungler (Stern)
junglhbr|fb580317|Jungle Hunt (Brazil)
junglkj2|87e3babc|Jungle King (Japan, earlier)
junofrst|19b89e9e|Juno First
junofstg|d659257e|Juno First (Gottlieb)
kabukikl|812db4fa|Far East of Eden - Kabuki Klash / Tengai Makyou - Shin Den
kageki|98624e5d|Kageki (US)
kagekij|bbada525|Kageki (Japan)
kaguya|4bad779a|Mahjong Kaguyahime [BET] (Japan 880521)
kaiserkj|773bf349|Kaiser Knuckle (Japan)
kaiserkn|4f5a6eb3|Kaiser Knuckle (World)
kaitei|9925dd60|Kaitei Takara Sagashi
kaiteids|fa42f8d6|Kaitei Daisensou (Japan)
kaitein|de60820d|Kaitei Takara Sagashi (Namco)
kamenrid|be8b3858|Masked Riders Club Battle Race
kamikaze|b04acc2e|Kamikaze
kamikcab|fbb9dc44|Kamikaze Cabbie
kanatuen|7958cbdb|Kanatsuen no Onna [BET] (Japan 880905)
kangaroa|1568fdfc|Kangaroo (Atari)
kangarob|26f8f514|Kangaroo (bootleg)
kangaroo|34252b40|Kangaroo
kaos|2cb06e28|Kaos
karatblu|f1670e8a|Karate Blazers (US)
karatblz|e2cf5fca|Karate Blazers (World?)
karatedo|dab2c78a|Karate Dou (Japan)
karatevs|f1283bdf|Taisen Karate Dou (Japan VS version)
karatour|ce72ab7f|The Karate Tournament
karianx|a486215a|Karian Cross (Rev. 1.0)
karnov|de0eb8b4|Karnov (US)
karnovj|9ee773f2|Karnov (Japan)
karnovr|68f0d0b5|Karnov's Revenge / Fighter's History Dynamite
kbash|2283128a|Knuckle Bash
kchamp|67d21824|Karate Champ (US)
kchampvs|8c729405|Karate Champ (US VS version)
keithlcy|bf14b94c|Dramatic Adventure Quiz Keith _ Lucy (Japan)
kengo|b7c3d955|Ken-Go
kick|c6456218|Kick (upright)
kicka|7a051f12|Kick (cocktail)
kicker|62ec1d1c|Kicker
kickgoal|c3ff3382|Kick Goal
kicknrun|9a9b55cd|Kick and Run
kickoff|21cc580e|Kick Off (Japan)
kickridr|6de518ec|Kick Rider
kidniki|f8e5f569|Kid Niki - Radical Ninja (US)
kikcubic|6533a0db|Meikyu Jima (Japan)
kikikai|7bfa06ba|KiKi KaiKai
kikstart|9543dd84|Kick Start Wheelie King
killcom|747951f7|Killer Comet
kingbalj|e1b54ca6|King _ Balloon (Japan)
kingball|836ff309|King _ Balloon (US)
kingdmgp|3da42370|Kingdom Grandprix (World)
kingofb|6b4fbd18|King of Boxer (English)
kinst|609895ae|Killer Instinct (v1.0)
kinst2|ed4c48c2|Killer Instinct 2 (v2.1)
kirameki|9239064b|Kirameki Star Road (Japan)
kirarast|b28fb495|Ryuusei Janshi Kirara Star
kittenk|cb0af1d4|Kitten Kaboodle
kiwame|13b6d22a|Pro Mahjong Kiwame
kizuna|0eb1ba0b|Kizuna Encounter - Super Tag Battle / Fu'un Super Tag Battle
klax|4d8a62f7|Klax (set 1)
klax2|b1b9c7a7|Klax (set 2)
