zip
005|2bbd8481
checkmaj|fd123f28|Checkman (Japan)
checkman|15939288|Checkman
checkmat|07b85371|Checkmate
cheekyms|53a0706b|Cheeky Mouse
chelnov|458827bc|Chelnov - Atomic Runner (US)
chelnovj|f948b523|Chelnov - Atomic Runner (Japan)
cheyenne|d046ce73|Cheyenne (version 1.0)
chikij|876e91f2|Chiki Chiki Boys (Japan)
chiller|9545a100|Chiller (version 3.0)
chimerab|9394623b|Chimera Beast
chopper|fc0cb594|Chopper I
chplftb|fbe634ff|Choplifter (alternate)
chplftbl|b17ae118|Choplifter (bootleg)
chukatai|e5eddc3a|Chuka Taisen (Japan)
circus|218e6d28|Circus
circusc|91728297|Circus Charlie
circusc2|7f8b2cc2|Circus Charlie (no level select)
circuscc|bbc3db61|Circus Charlie (Centuri)
circusce|b7099194|Circus Charlie (Centuri, earlier)
cischeat|1bea2241|Cisco Heat
citycon|c3b8fc08|City Connection (set 1)
citycona|6fdcc076|City Connection (set 2)
ckong|4c7e3587|Crazy Kong (set 1)
ckonga|4aa46d97|Crazy Kong (set 2)
ckongalc|e1741103|Crazy Kong (Alca bootleg)
ckongjeu|338e9dd5|Crazy Kong (Jeutel bootleg)
ckongo|9366419a|Crazy Kong (Orca bootleg)
ckongs|fb6e039a|Crazy Kong (Scramble hardware)
claypign|ea3796d3|Clay Pigeon (version 2.0)
clbowl|3ce43928|Coors Light Bowling
cloak|2dce7448|Cloak _ Dagger
cloud9|c225aeaa|Cloud 9 (prototype)
clowns|19fff862|Clowns
cninja|e62b732c|Caveman Ninja (World revision 3)
cninja0|28891917|Caveman Ninja (World revision 0)
cninjau|1841292e|Caveman Ninja (US)
cobracmj|b46fb2a4|Cobra-Command (Japan)
cobracom|f88341d0|Cobra-Command (World revision 5)
colony7|8f256cba|Colony 7 (set 1)
colony7a|ccceede4|Colony 7 (set 2)
combasc|bb457362|Combat School (joystick)
combascb|e59d2336|Combat School (bootleg)
combascj|eb9363ca|Combat School (Japan trackball)
combasct|0091d49d|Combat School (trackball)
combat|908bb38c|Combat (version 3.0)
commandj|48674519|Senjo no Ookami
commando|5d4a3aab|Commando (World)
commandu|08556b6d|Commando (US)
commsega|cbb89abc|Commando (Sega)
comotion|33c22504|Comotion
congo|85183aa0|Congo Bongo
contra|4e6485df|Contra (US)
contrab|4f7f01da|Contra (US bootleg)
contraj|4f71841d|Contra (Japan)
contrajb|7dfc63b0|Contra (Japan bootleg)
cookrace|092dd885|Cook Race
cop01|b73f3676|Cop 01 (set 1)
cop01a|432b9931|Cop 01 (set 2)
copsnrob|024703c0|Cops'n Robbers
cosmica|bbaca194|Cosmic Alien
cosmica2|b99f60cc|Cosmic Alien (older)
cosmicg|b6962284|Cosmic Guerilla
cosmicmo|dd5cdb56|Cosmic Monsters
cosmogng|28a3d2a3|Cosmo Gang the Video (US)
cosmognj|e619c046|Cosmo Gang the Video (Japan)
cottong|91a72c0f|Cotocoto Cottong
cracksht|8571cc95|Crackshot (version 2.0)
crash|b1f0c0d5|Crash
crater|f5ce93bb|Crater Raider
crazyblk|891c4c3d|Crazy Blocks
crazycop|f31ec8a4|Crazy Cop (Japan)
crbalon2|45eb0b3b|Crazy Balloon (set 2)
crbaloon|116dc725|Crazy Balloon (set 1)
crimec|092ad886|Crime City (World)
crimecj|ebe4b883|Crime City (Japan)
crimecu|af551666|Crime City (US)
crimfght|c2365483|Crime Fighters (US 4 players)
crimfgt2|d9abcd3a|Crime Fighters (World 2 Players)
crimfgtj|188f9bca|Crime Fighters (Japan 2 Players)
crossbow|c805f981|Crossbow (version 2.0)
crsword|9e3daa5d|Crossed Swords
cruisin|8783d031|Cruisin
crush|e48a3776|Crush Roller (Kural Samno)
crush2|f599a42d|Crush Roller (Kural Esco - bootleg?)
crush3|88607c4c|Crush Roller (Kural - bootleg?)
cshift|7c6abca8|Chicken Shift
csilver|7836d3ca|Captain Silver (Japan)
csprint|3bf784ad|Championship Sprint
ctribe|4180840d|The Combatribes (US)
ctribeb|0578d297|The Combatribes (bootleg)
cuebrick|ae84fe3f|Cuebrick
curvebal|ef833c7c|Curve Ball
cutieq|9c898f38|Cutie Q
cworld|92fff834|Capcom World (Japan)
cworld2j|7a5d8ee9|Capcom World 2 (Japan)
cybattlr|3070a5fe|Cybattler
cyberb2p|c79eb70b|Cyberball 2072 (2 player)
cyberba2|24b88c8d|Cyberball (Version 2)
cyberbal|af9a48b4|Cyberball (Version 4)
cyberbt|7743e32c|Tournament Cyberball 2072
cyberlip|74fd7968|Cyber-Lip
dairesya|0c1c36db|Dai Ressya Goutou (Japan)
dangar|f2cac948|Dangar - Ufo Robo (12/1/1986)
dangar2|2fee22dd|Dangar - Ufo Robo (9/26/1986)
dangarb|1c97ce3d|Dangar - Ufo Robo (bootleg)
dangerz|2e9ff4cd|Danger Zone
dangseed|4ffe2c78|Dangerous Seed (Japan)
darkadv|5cb0db6c|Dark Adventure
darksea1|04a0576e|Dark Seal (World revision 1)
darkseaj|b7850eea|Dark Seal (Japan)
darkseal|133cf099|Dark Seal (World revision 3)
darwin|937ad0f0|Darwin 4078 (Japan)
dbldyn|be1aeeca|The Double Dynamites
dblplay|863e5b48|Super Baseball Double Play Home Run Derby
dbreed|dfacc3d3|Dragon Breed
dcon|e0714b04|D-Con
dday|4420b8db|D-Day
ddayc|405b5311|D-Day (Centuri)
ddonpach|8bd02464|Dodonpachi (Japan)
ddrago3b|cebea441|Double Dragon 3 - The Rosetta Stone (bootleg)
ddragon|9533ff21|Double Dragon (Japan)
ddragon2|cdf15941|Double Dragon II - The Revenge
ddragon3|ccea0bbf|Double Dragon 3 - The Rosetta Stone
ddragonb|e949b8f2|Double Dragon (bootleg)
ddragonu|b2f86325|Double Dragon (US)
ddribble|e2c44362|Double Dribble
dduxbl|f54fcea1|Dynamite Dux (bootleg)
deadconj|11831df6|Dead Connection (Japan)
deadconx|c1ec5668|Dead Connection (World)
deadeye|f190d742|Dead Eye
defcmnd|9f4db278|Defense Command (set 1)
defence|8c2368bd|Defence Command
defender|74ced0b3|Defender (Red label)
defendg|e19c3c00|Defender (Green label)
defendw|4de799b1|Defender (White label)
demon|3e2d89f4|Demon
demonwld|3711c9cd|Demon's World / Horror Story
depthch|282f5d33|Depthcharge
desertgu|f3608f2c|Desert Gun
destderb|54eafc78|Demolition Derby
destderm|571c3d8e|Demolition Derby (2-Player Mono Board Version)
desterth|c0dc86ca|Destination Earth
detatwin|667a90e2|Detana!! Twin Bee (Japan)
devilfsg|8559686b|Devil Fish (Galaxian hardware, bootleg?)
devilfsh|5f4262e3|Devil Fish
devilw|0ea1a3c9|Devil World
devstor2|182ecf2a|Devastators (version X)
devstor3|259d1bd4|Devastators (version V)
devstors|b03335ff|Devastators (version Z)
devzone|ee471636|Devil Zone
dfeveron|7a3acb75|Dangun Feveron (Japan)
diamond|3db1af88|Diamond Run
digdug|d7956d50|Dig Dug (set 1)
digdug2|f9c77748|Dig Dug II (set 1)
digdug2a|6b99ac3e|Dig Dug II (set 2)
digdugat|daf74719|Dig Dug (Atari)
digdugb|fc9ec5b2|Dig Dug (set 2)
digger|b0813344|Digger
dino|9885f31a|Cadillacs and Dinosaurs (World)
dinoj|9089e01d|Cadillacs Kyouryuu-Shinseiki (Japan)
dinorex|0ef30483|Dino Rex (World)
dinorexj|bcc674f8|Dino Rex (Japan)
dinorexu|23041718|Dino Rex (US)
disco|400653cd|Disco No.1
dkgensan|4238d94f|Daiku no Gensan (Japan)
dkjrbl|e63fd4ec|Donkey Kong Junior (bootleg?)
dkjrjp|fd285655|Donkey Kong Junior (Japan)
dkngjrjp|3e68b461|Donkey Kong Jr. (Original Japanese)
dkong|45caa0aa|Donkey Kong (US)
dkong3|317a8875|Donkey Kong 3 (US)
dkong3j|fb79b587|Donkey Kong 3 (Japan)
dkongjp|1cafe841|Donkey Kong (Japan set 1)
dkongjpo|25dafbe4|Donkey Kong (Japan set 2)
dkongjr|efef373a|Donkey Kong Junior (US)
docastl2|10bbf873|Mr. Do's Castle (set 2)
docastle|9c2cb66b|Mr. Do's Castle (set 1)
dogfight|42532da0|Dog Fight
dogosoke|39c1d629|Dogou Souken
dogpatch|bef225b1|Dog Patch
dogyuun|bf4e7c83|Dogyuun
dokaben|fc2e8201|Dokaben (Japan)
domino|4116b050|Domino Man
dominos|f5c5e9a7|Dominos
dondokod|b87b4c74|Don Doko Don (Japan)
dorunru2|d30f82f8|Do! Run Run (set 2)
dorunruc|5fbafb56|Do! Run Run (Do's Castle hardware)
dorunrun|7095a77f|Do! Run Run (set 1)
dotriku2|c7ee6341|Dottori Kun (old version)
dotrikun|7cb48f63|Dottori Kun (new version)
dotron|04dc2481|Discs of Tron (Upright)
dotrone|b9a8af35|Discs of Tron (Environmental)
doubledr|ca421126|Double Dragon (Neo-Geo)
douni|bcfd04c6|Mr. Do vs. Unicorns
dowild|77690fcb|Mr. Do's Wild Ride
downtown|f7e42766|DownTown
dplay|bf740d0a|Double Play
dremshpr|af06b1b4|Dream Shopper
drgnbstr|20c5420c|Dragon Buster
drgninja|792ec017|Dragonninja (Japan)
drgnunit|b60b6c6d|Dragon Unit / Castle of Dragon
driftout|2b09bf6a|Drift Out (Japan)
driveout|a93f80fa|Drive Out
drtoppel|b066c318|Dr. Toppel's Tankentai (Japan)
dsaber|f00915c2|Dragon Saber
dsaberj|9bb798d2|Dragon Saber (Japan)
dsoccr94|f3570046|Dream Soccer '94
dspirit|31b2b5eb|Dragon Spirit (new version)
dspirito|aaa77607|Dragon Spirit (old version)
dumpmtmt|086f6bb7|Dump Matsumoto (Japan)
dwj|9dbe3198|Tenchi wo Kurau (Japan)
dyger|bb4b1b8c|Dyger (set 1)
dygera|af5b28cc|Dyger (set 2)
dynduke|67ebd861|Dynamite Duke
dzigzag|827558af|Zig Zag (Dig Dug hardware)
eagle|45334d90|Eagle (set 1)
eagle2|7f37e34f|Eagle (set 2)
earthinv|8f59d046|Super Earth Invasion
ebases|882b5a16|Extra Bases
edf|9c7041f2|Earth Defense Force
eggs|96dd7fd4|Eggs
eightman|da0ece80|Eight Man
einnings|1a6b463a|Extra Innings
elecyoy2|5da1863b|The Electric Yo-Yo (set 2)
elecyoyo|d6a4ca25|The Electric Yo-Yo (set 1)
elevatob|c51632a7|Elevator Action (bootleg)
elevator|50eb43d6|Elevator Action
elim2|d1fe3936|Eliminator (2 Players, set 1)
elim2a|02a52bba|Eliminator (2 Players, set 2)
elim4|c1bbf264|Eliminator (4 Players)
empcity|c7eae738|Empire City: 1931 (bootleg?)
empcityj|c8e98b79|Empire City: 1931 (Japan)
endurob2|c74910cb|Enduro Racer (bootleg set 2)
endurobl|a9ace6b2|Enduro Racer (bootleg set 1)
eprom|76dea990|Escape from the Planet of the Robot Monsters (set 1)
eprom2|20b19e9c|Escape from the Planet of the Robot Monsters (set 2)
esb|73721f2e|The Empire Strikes Back
espial|fe398eb5|Espial (US?)
espiale|b505122c|Espial (Europe)
esprade|18840bcd|ESP Ra.De. (Japan)
eswatbl|9d6dff07|E-Swat (bootleg)
euroch92|9a1b5782|Euro Champ '92 (World)
excthour|6ae24176|Exciting Hour
exctscc2|855b9b6d|Exciting Soccer II
exctscca|b582cf3a|Exciting Soccer (alternate music)
exctsccb|ca0e8c6a|Exciting Soccer (bootleg)
exctsccr|94d7d8fc|Exciting Soccer
exedexes|4b1fb5ff|Exed Exes
exerion|50dab1e5|Exerion
exerionb|7522f82c|Exerion (bootleg)
exeriont|7282fa08|Exerion (Taito)
exodus|c98680ac|Exodus (bootleg?)
exprraid|2111d91e|Express Raider (US)
exterm|956fe605|Exterminator
extrmatn|99b8f1ec|Extermination (US)
eyes|5294df65|Eyes (Digitrex Techstar)
eyes2|056ab42d|Eyes (Techstar Inc.)
f1dream|3fdf1f53|F-1 Dream
f1dreamb|6d8196c0|F-1 Dream (bootleg)
f1gpstar|57fcb04a|F1 Grand Prix Star
faceoff|74669418|Face Off (Japan)
fantasy|b07c2e10|Fantasy (US)
fantasyj|28b271c9|Fantasy (Japan)
fantazia|48d6fdcf|Fantazia
fantzone|fa1a97ba|Fantasy Zone (Japan New Ver.)
fantzono|70c5fbec|Fantasy Zone (Old Ver.)
farwest|393c07c5|Far West
fastfred|c3ffe507|Fast Freddie
fatfursp|e30204ca|Fatal Fury Special / Garou Densetsu Special
fatfury1|808e4a44|Fatal Fury - King of Fighters / Garou Densetsu - shukumei no tatakai
fatfury2|e9609dc1|Fatal Fury 2 / Garou Densetsu 2 - arata-naru tatakai
fatfury3|bc4c9c2a|Fatal Fury 3 - Road to the Final Victory / Garou Densetsu 3 - haruka-naru tatakai
fax|a0c49854|Fax
fbfrenzy|5d09fdf6|Football Frenzy
ffantasy|764c001c|Fighting Fantasy (Japan)
ffight|5d477688|Final Fight (World)
ffightj|89ced3dc|Final Fight (Japan)
ffightu|b2d5b85a|Final Fight (US)
fhawk|014dfd7d|Fighting Hawk (Japan)
fightfev|7399f98c|Fight Fever / Crystal Legacy
finalb|f58a41db|Final Blow (World)
finalbj|f78dbc04|Final Blow (Japan)
finalizb|620a4e38|Finalizer - Super Transformation (bootleg)
finalizr|7a771edd|Finalizer - Super Transformation
finehour|81ef74a8|Finest Hour (Japan)
fireone|8ea78b5f|Fire One
fireshrk|6e9a1855|Fire Shark
firetpbl|2445a65e|Fire Trap (Japan bootleg)
fitegolf|eccfee0b|Fighting Golf
fitter|e61201ea|Fitter
